job_id,label,step_filter,steps,completed_steps,incomplete_steps,first_step,last_step,max_steps,completed_step_span,incomplete_step_span,partial_result_state,draft_training_enabled_steps,draft_refit_steps,error_count_sum,latest_error,vllm_accepted_tokens_sum_weighted,vllm_drafted_tokens_sum_weighted,vllm_token_acceptance_pct,log_path,total_step_time_s_mean,generation_time_s_mean,policy_training_time_s_mean,policy_and_reference_logprobs_time_s_mean,prepare_for_generation_total_s_mean,e2e_tokens_per_sec_per_gpu_mean,generation_worker_tokens_per_sec_per_gpu_mean,policy_training_tokens_per_sec_per_gpu_mean,policy_logprobs_tokens_per_sec_per_gpu_mean,mean_generation_length_mean,draft_loss_mean,generation_kl_error_mean,avg_reward_mean,vllm_acceptance_rate_pct_mean_weighted_mean,vllm_acceptance_length_mean_weighted_mean,vllm_acceptance_rate_pos1_weighted_mean,vllm_acceptance_rate_pos2_weighted_mean,vllm_acceptance_rate_pos3_weighted_mean,vllm_acceptance_rate_pos4_weighted_mean,vllm_acceptance_rate_pos5_weighted_mean
2152224,qwen32_sync_pard2,all,18,17,1,1,18,20,1-17,18,partial_usable,0,0,0,,5274218.0,519887150.0,1.0144928567670888,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260618_lyris_nemorl_qwen32_sync_recipe_osl_pard2_step20_retry_staticcheck/logs/qwen32_sync_pard2/2152224-logs/ray-driver.log,804.8970588235294,603.5317647058824,129.33705882352942,60.557647058823534,9.922941176470587,514.4564705882353,686.4176470588236,3202.8558823529415,6841.4447058823525,3123.2328294117647,,0.0009235294117647059,0.5236352941176471,0.9741003358364428,1.0485285545889107,0.048498965103500366,0.00014281118076516175,2.4944756002488375e-05,1.0719549778909286e-06,0.0
2152313,qwen235b_sync_baseline_deepep_smoke,all,1,0,1,1,1,3,,1,no_completed_step,0,0,0,,,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/20260618_lyris_nemorl_qwen235b_sync_baseline_deepep_step3_gb200fix/logs/qwen235b_sync_baseline/2152313-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,
2152320,qwen30_sync_baseline_fuselossfalse,all,20,20,0,1,20,20,1-20,,complete,0,0,0,,,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/20260618_lyris_nemorl_fuse_loss_false_qwen30_qwen32_baseline_step20/logs/qwen30ba3b_sync_baseline/2152320-logs/ray-driver.log,451.581,299.9885,98.4245,44.222,7.024500000000001,921.6334999999999,1392.826,4231.4,9419.581,3135.2514,,0.0019,0.530205,,,,,,,
2152321,qwen30_async_baseline_fuselossfalse,all,20,20,0,1,20,20,1-20,,complete,0,0,2,"[rank0]:[W618 12:47:35.329090656 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 7x across cluster]",,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/20260618_lyris_nemorl_fuse_loss_false_qwen30_qwen32_baseline_step20/logs/qwen30ba3b_async1off_baseline/2152321-logs/ray-driver.log,412.05150000000003,,206.19899999999998,84.3635,,1024.5155,2083.048,4033.707,9857.413,,,0.0019099999999999998,0.5297799999999999,,,,,,,
2152337,qwen235b_sync_baseline_alltoall_smoke,all,1,0,1,1,1,3,,1,no_completed_step,0,0,0,,,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/20260618_lyris_nemorl_qwen235b_sync_baseline_alltoall_fuselosstrue_step3_latestmain/logs/qwen235b_sync_baseline/2152337-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,
2152343,qwen32_sync_baseline_fuselossfalse,all,20,20,0,1,20,20,1-20,,complete,0,0,0,,,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/20260618_lyris_nemorl_fuse_loss_false_qwen32_baseline_step20_retry_addkey/logs/qwen32_sync_baseline/2152343-logs/ray-driver.log,545.9575,333.15250000000003,136.26,64.9865,10.081999999999999,771.6915,1266.0885,3090.8955,6482.767,3181.555805,,0.0009299999999999999,0.529525,,,,,,,
2152344,qwen32_async_baseline_fuselossfalse,all,20,20,0,1,20,20,1-20,,complete,0,0,2,"[rank0]:[W618 11:57:01.511715044 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 15x across cluster]",,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260618_lyris_nemorl_fuse_loss_false_qwen32_baseline_step20_retry_addkey/logs/qwen32_async1off_baseline/2152344-logs/ray-driver.log,236.4665,,125.232,56.5635,,920.8505000000001,1882.8,3360.6865,7443.0725,,,0.0009299999999999999,0.5309,,,,,,,
2152435,qwen235b_sync_baseline_alltoall_flexnone_smoke,all,1,0,1,1,1,3,,1,no_completed_step,0,0,501,"Process group watchdog thread terminated with exception: [Rank 0] Watchdog caught collective operation timeout: WorkNCCL(SeqNum=6021, OpType=SEND, NumelIn=2097152, NumelOut=2097152, Timeout(ms)=3600000) ran for 3600087 milliseconds before timing out. [repeated 5x across cluster]",,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/20260618_lyris_nemorl_qwen235b_sync_baseline_alltoall_flexnone_seg16_fuselosstrue_step3/logs/qwen235b_sync_baseline/2152435-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,
2152499,qwen32_sync_suffix,all,20,20,0,1,20,20,1-20,,complete,0,0,0,,60423478.0,351332147.0,17.198391469710856,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/20260618_lyris_nemorl_qwen32_sync_suffix_step20_retry5h/logs/qwen32_sync_suffix/2152499-logs/ray-driver.log,594.7745,387.95050000000003,133.0185,61.6395,10.242,693.1560000000001,1066.3255,3091.659,6675.8045,3102.4971699999996,,0.0009350000000000001,0.5253650000000001,20.368908806775874,1.9462602242386127,0.38569239462087307,0.2086376686614563,0.12125296870918201,0.07544309219706494,0.04937046115918461
2152532,qwen32_sync_pard2,all,20,20,0,1,20,20,1-20,,complete,0,0,0,,6134772.0,611532695.0,1.0031797236940863,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/20260618_lyris_nemorl_qwen32_sync_recipe_osl_pard2_step20_retry_global_pard2_site/logs/qwen32_sync_pard2/2152532-logs/ray-driver.log,872.8455,675.955,120.5135,63.39450000000001,10.9515,479.821,624.7059999999999,3430.1295,6522.074500000001,3118.32103,,0.0009249999999999999,0.526045,0.9652751858089978,1.0481275009157778,0.04793784482334072,0.00018626770796253912,5.941738078147942e-05,2.6315789473684207e-06,8.009153318077803e-07
2152615,qwen235b_sync_baseline,all,1,0,1,1,1,3,,1,no_completed_step,0,0,456,"Process group watchdog thread terminated with exception: [Rank 0] Watchdog caught collective operation timeout: WorkNCCL(SeqNum=4517, OpType=SEND, NumelIn=2097152, NumelOut=2097152, Timeout(ms)=3600000) ran for 3600007 milliseconds before timing out. [repeated 6x across cluster]",,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/20260618_lyris_nemorl_qwen235b_sync_baseline_alltoall_flexnone_cuda_nosharp_fuselossfalse_step3_retryquoted/logs/qwen235b_sync_baseline/2152615-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,
2152682,qwen235b_sync_baseline,all,1,0,1,1,1,3,,1,no_completed_step,0,0,0,,,,,tmp/lyris_nemorl_perfcfg_step20_20260618_logs/20260618_lyris_nemorl_qwen235b_sync_baseline_alltoall_flexnone_cuda_nosharp_fuselosstrue_step3_after_2152615/logs/qwen235b_sync_baseline/2152682-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,
