source_group,source_file,domain,temperature,model,method,batch_size,isl,osl,tp,total_gpus,output_tok_s_per_gpu,speedup_vs_baseline,acceptance_rate_pct,mean_acceptance_length,label,dataset,job_id,tok_s_per_gpu,acceptance_pct,mean_accept_len
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-235B-A22B,pard_k5,8,4096,32768,,4,19.869833838433983,1.280262063259286,30.72622779519331,2.536311389759666,qwen235b_math500_osl32k_pard_t10_offset0_n8_isl4096_osl32768_bs8_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366031,19.869833838433983,30.72622779519331,2.536311389759666
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-235B-A22B,suffix_k32,8,4096,32768,,4,54.63261429523655,3.52011315583205,69.98438885816117,5.516972603029087,qwen235b_math500_osl32k_suffix_t10_offset0_n8_isl4096_osl32768_bs8_k32_20260617_qmath_osl32k_bsweep,MATH-500,3366027,54.63261429523655,69.98438885816117,5.516972603029087
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-235B-A22B,baseline,16,4096,32768,,4,29.69275289276811,1.0,,,qwen235b_math500_osl32k_baseline_t10_offset0_n16_isl4096_osl32768_bs16_k0_20260617_qmath_osl32k_bsweep,MATH-500,3366036,29.69275289276811,,
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-235B-A22B,eagle3_k3,16,4096,32768,,4,48.44650787255165,2.0595385912305493,46.51801760638459,2.395540528191538,qwen235b_math500_osl32k_eagle3_t10_offset0_n16_isl4096_osl32768_bs16_k3_20260617_qmath_osl32k_bsweep,MATH-500,3366045,48.44650787255165,46.51801760638459,2.395540528191538
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-235B-A22B,pard2_k1,16,4096,32768,,4,24.92678781462514,1.0596776468324622,2.6655700466063523,1.0266557004660637,qwen235b_math500_osl32k_pard2_t10_offset0_n16_isl4096_osl32768_bs16_k1_20260617_qmath_osl32k_bsweep,MATH-500,3366044,24.92678781462514,2.6655700466063523,1.0266557004660637
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-235B-A22B,pard_k5,16,4096,32768,,4,35.91437705123456,1.5267776515823943,29.817988321986302,2.4908994160993156,qwen235b_math500_osl32k_pard_t10_offset0_n16_isl4096_osl32768_bs16_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366043,35.91437705123456,29.817988321986302,2.4908994160993156
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-235B-A22B,suffix_k32,16,4096,32768,,4,76.24976947006434,3.2414997425439673,63.22502420272011,4.453426884572602,qwen235b_math500_osl32k_suffix_t10_offset0_n16_isl4096_osl32768_bs16_k32_20260617_qmath_osl32k_bsweep,MATH-500,3366037,76.24976947006434,63.22502420272011,4.453426884572602
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-235B-A22B,baseline,32,4096,32768,,4,59.8297335837117,1.0,,,qwen235b_math500_osl32k_baseline_t10_offset0_n32_isl4096_osl32768_bs32_k0_20260617_qmath_osl32k_bsweep,MATH-500,3366046,59.8297335837117,,
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-235B-A22B,eagle3_k3,32,4096,32768,,4,84.558400031084,1.3897917880915784,46.52391592755232,2.3957174778265697,qwen235b_math500_osl32k_eagle3_t10_offset0_n32_isl4096_osl32768_bs32_k3_20260617_qmath_osl32k_bsweep,MATH-500,3366051,84.558400031084,46.52391592755232,2.3957174778265697
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-235B-A22B,pard2_k1,32,4096,32768,,4,50.25372426568093,0.8259642244861252,2.315741814108344,1.0231574181410834,qwen235b_math500_osl32k_pard2_t10_offset0_n32_isl4096_osl32768_bs32_k1_20260617_qmath_osl32k_bsweep,MATH-500,3366050,50.25372426568093,2.315741814108344,1.0231574181410834
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-235B-A22B,pard_k5,32,4096,32768,,4,55.67099762532723,0.9150018839772704,29.046294888735577,2.4523147444367783,qwen235b_math500_osl32k_pard_t10_offset0_n32_isl4096_osl32768_bs32_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366049,55.67099762532723,29.046294888735577,2.4523147444367783
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-235B-A22B,suffix_k32,32,4096,32768,,4,100.75476685015184,1.6559933433928236,66.09849655877939,4.7061768638874755,qwen235b_math500_osl32k_suffix_t10_offset0_n32_isl4096_osl32768_bs32_k32_20260617_qmath_osl32k_bsweep,MATH-500,3366048,100.75476685015184,66.09849655877939,4.7061768638874755
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,baseline,4,4096,32768,,4,72.41980494097913,1.0,,,qwen30ba3b_math500_osl32k_baseline_t10_offset0_n4_isl4096_osl32768_bs4_k0_20260617_qmath_osl32k_bsweep,MATH-500,3366052,72.41980494097913,,
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,eagle3_k3,4,4096,32768,,4,66.9149423625392,0.9488834540486288,11.001065503069665,1.33003196509209,qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n4_isl4096_osl32768_bs4_k3_20260617_qmath_osl32k_bsweep,MATH-500,3366055,66.9149423625392,11.001065503069665,1.33003196509209
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,pard_k5,4,4096,32768,,4,51.680791674347915,0.7328564649467031,28.521665093379234,2.4260832546689617,qwen30ba3b_math500_osl32k_pard_t10_offset0_n4_isl4096_osl32768_bs4_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366054,51.680791674347915,28.521665093379234,2.4260832546689617
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,suffix_k32,4,4096,32768,,4,367.4994360833126,5.2113044106405235,86.84495650846941,7.7789755807028,qwen30ba3b_math500_osl32k_suffix_t10_offset0_n4_isl4096_osl32768_bs4_k32_20260617_qmath_osl32k_bsweep,MATH-500,3366053,367.4994360833126,86.84495650846941,7.7789755807028
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,baseline,8,4096,32768,,4,130.73679580172794,1.0,,,qwen30ba3b_math500_osl32k_baseline_t10_offset0_n8_isl4096_osl32768_bs8_k0_20260617_qmath_osl32k_bsweep,MATH-500,3366056,130.73679580172794,,
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,eagle3_k3,8,4096,32768,,4,128.89227742532114,1.0430059509161078,10.223804087926476,1.3067141226377943,qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n8_isl4096_osl32768_bs8_k3_20260617_qmath_osl32k_bsweep,MATH-500,3366061,128.89227742532114,10.223804087926476,1.3067141226377943
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,pard_k5,8,4096,32768,,4,99.1090494136625,0.8019978418643496,36.62616509520569,2.831308254760285,qwen30ba3b_math500_osl32k_pard_t10_offset0_n8_isl4096_osl32768_bs8_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366059,99.1090494136625,36.62616509520569,2.831308254760285
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,suffix_k32,8,4096,32768,,4,664.0018021290557,5.373152254531974,81.9010795553745,7.21567382542925,qwen30ba3b_math500_osl32k_suffix_t10_offset0_n8_isl4096_osl32768_bs8_k32_20260617_qmath_osl32k_bsweep,MATH-500,3366057,664.0018021290557,81.9010795553745,7.21567382542925
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,baseline,16,4096,32768,,4,248.1376388233796,1.0,,,qwen30ba3b_math500_osl32k_baseline_t10_offset0_n16_isl4096_osl32768_bs16_k0_20260617_qmath_osl32k_bsweep,MATH-500,3366062,248.1376388233796,,
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,eagle3_k3,16,4096,32768,,4,241.15378632692597,0.8712739959414811,9.93392786699084,1.2980178360097252,qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n16_isl4096_osl32768_bs16_k3_20260617_qmath_osl32k_bsweep,MATH-500,3366067,241.15378632692597,9.93392786699084,1.2980178360097252
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,pard_k5,16,4096,32768,,4,193.73920492882417,0.699967990633265,41.961697324958195,3.0980848662479095,qwen30ba3b_math500_osl32k_pard_t10_offset0_n16_isl4096_osl32768_bs16_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366066,193.73920492882417,41.961697324958195,3.0980848662479095
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,suffix_k32,16,4096,32768,,4,730.1394471399315,2.63794951509365,77.92203448312284,6.479284007773913,qwen30ba3b_math500_osl32k_suffix_t10_offset0_n16_isl4096_osl32768_bs16_k32_20260617_qmath_osl32k_bsweep,MATH-500,3366063,730.1394471399315,77.92203448312284,6.479284007773913
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,baseline,32,4096,32768,,4,473.05039504542714,1.0,,,qwen30ba3b_math500_osl32k_baseline_t10_offset0_n32_isl4096_osl32768_bs32_k0_20260617_qmath_osl32k_bsweep,MATH-500,3366069,473.05039504542714,,
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,eagle3_k3,32,4096,32768,,4,468.34273330379693,0.923630836784218,10.910247825153158,1.3273074347545948,qwen30ba3b_math500_osl32k_eagle3_t10_offset0_n32_isl4096_osl32768_bs32_k3_20260617_qmath_osl32k_bsweep,MATH-500,3366072,468.34273330379693,10.910247825153158,1.3273074347545948
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,pard_k5,32,4096,32768,,4,351.906696656018,0.6940043126313044,45.87787002918328,3.2938935014591637,qwen30ba3b_math500_osl32k_pard_t10_offset0_n32_isl4096_osl32768_bs32_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366071,351.906696656018,45.87787002918328,3.2938935014591637
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-30B-A3B,suffix_k32,32,4096,32768,,4,1241.6780054329413,2.448745360228884,76.50014459850968,6.379098934550989,qwen30ba3b_math500_osl32k_suffix_t10_offset0_n32_isl4096_osl32768_bs32_k32_20260617_qmath_osl32k_bsweep,MATH-500,3366070,1241.6780054329413,76.50014459850968,6.379098934550989
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,baseline,4,4096,32768,,4,123.2509416415804,1.0,,,qwen8_math500_osl32k_baseline_t10_offset0_n4_isl4096_osl32768_bs4_k0_20260617_qmath_osl32k_bsweep,MATH-500,3366073,123.2509416415804,,
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,eagle3_k3,4,4096,32768,,4,144.93869039254452,0.9551025972260871,49.004604763071434,2.470138142892143,qwen8_math500_osl32k_eagle3_t10_offset0_n4_isl4096_osl32768_bs4_k3_20260617_qmath_osl32k_bsweep,MATH-500,3366080,144.93869039254452,49.004604763071434,2.470138142892143
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,pard2_k5,4,4096,32768,,4,59.54224176966775,0.3923655554279697,0.0702861211708228,1.0035143060585412,qwen8_math500_osl32k_pard2_t10_offset0_n4_isl4096_osl32768_bs4_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366079,59.54224176966775,0.0702861211708228,1.0035143060585412
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,pard_k5,4,4096,32768,,4,95.23733285039424,0.6275855240028846,32.71345264427911,2.635672632213955,qwen8_math500_osl32k_pard_t10_offset0_n4_isl4096_osl32768_bs4_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366076,95.23733285039424,32.71345264427911,2.635672632213955
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,suffix_k32,4,4096,32768,,4,442.19295806556806,2.9139192687588613,78.72572193427123,6.547611880393338,qwen8_math500_osl32k_suffix_t10_offset0_n4_isl4096_osl32768_bs4_k32_20260617_qmath_osl32k_bsweep,MATH-500,3366075,442.19295806556806,78.72572193427123,6.547611880393338
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,baseline,8,4096,32768,,4,218.60560319102237,1.0,,,qwen8_math500_osl32k_baseline_t10_offset0_n8_isl4096_osl32768_bs8_k0_20260617_qmath_osl32k_bsweep,MATH-500,3366081,218.60560319102237,,
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,eagle3_k3,8,4096,32768,,4,263.69882893875865,0.86516626115175,60.72420399991388,2.8217261199974164,qwen8_math500_osl32k_eagle3_t10_offset0_n8_isl4096_osl32768_bs8_k3_20260617_qmath_osl32k_bsweep,MATH-500,3366092,263.69882893875865,60.72420399991388,2.8217261199974164
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,pard2_k5,8,4096,32768,,4,115.08611235979888,0.3775846178063278,0.3114878581722946,1.0155743929086147,qwen8_math500_osl32k_pard2_t10_offset0_n8_isl4096_osl32768_bs8_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366090,115.08611235979888,0.3114878581722946,1.0155743929086147
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,pard_k5,8,4096,32768,,4,236.9576512758843,0.7774314585722638,41.556633126298856,3.077831656314943,qwen8_math500_osl32k_pard_t10_offset0_n8_isl4096_osl32768_bs8_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366085,236.9576512758843,41.556633126298856,3.077831656314943
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,suffix_k32,8,4096,32768,,4,569.8221815544283,1.869522622913394,78.9735491512041,6.317769883274124,qwen8_math500_osl32k_suffix_t10_offset0_n8_isl4096_osl32768_bs8_k32_20260617_qmath_osl32k_bsweep,MATH-500,3366082,569.8221815544283,78.9735491512041,6.317769883274124
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,baseline,16,4096,32768,,4,544.2527041951162,1.0,,,qwen8_math500_osl32k_baseline_t10_offset0_n16_isl4096_osl32768_bs16_k0_20260617_qmath_osl32k_bsweep,MATH-500,3366093,544.2527041951162,,
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,eagle3_k3,16,4096,32768,,4,633.0959467839067,1.1561982182610977,55.20345715038402,2.6561037145115205,qwen8_math500_osl32k_eagle3_t10_offset0_n16_isl4096_osl32768_bs16_k3_20260617_qmath_osl32k_bsweep,MATH-500,3366097,633.0959467839067,55.20345715038402,2.6561037145115205
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,pard2_k5,16,4096,32768,,4,226.0090712762827,0.4127514744770216,0.1454407122560217,1.007272035612801,qwen8_math500_osl32k_pard2_t10_offset0_n16_isl4096_osl32768_bs16_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366096,226.0090712762827,0.1454407122560217,1.007272035612801
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,pard_k5,16,4096,32768,,4,199.8184989151921,0.3649206626499049,31.54166789551813,2.577083394775906,qwen8_math500_osl32k_pard_t10_offset0_n16_isl4096_osl32768_bs16_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366095,199.8184989151921,31.54166789551813,2.577083394775906
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,suffix_k32,16,4096,32768,,4,1046.0026321944076,1.9102734518886275,73.414679113225,5.861102711420219,qwen8_math500_osl32k_suffix_t10_offset0_n16_isl4096_osl32768_bs16_k32_20260617_qmath_osl32k_bsweep,MATH-500,3366094,1046.0026321944076,73.414679113225,5.861102711420219
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,baseline,32,4096,32768,,4,720.2510216146948,1.0,,,qwen8_math500_osl32k_baseline_t10_offset0_n32_isl4096_osl32768_bs32_k0_20260617_qmath_osl32k_bsweep,MATH-500,3366098,720.2510216146948,,
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,eagle3_k3,32,4096,32768,,4,626.5327470166997,0.8742518359973466,45.48101647346034,2.3644304942038104,qwen8_math500_osl32k_eagle3_t10_offset0_n32_isl4096_osl32768_bs32_k3_20260617_qmath_osl32k_bsweep,MATH-500,3366102,626.5327470166997,45.48101647346034,2.3644304942038104
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,pard2_k5,32,4096,32768,,4,244.37433821771805,0.3409952869578931,0.2300983986108431,1.011504919930542,qwen8_math500_osl32k_pard2_t10_offset0_n32_isl4096_osl32768_bs32_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366101,244.37433821771805,0.2300983986108431,1.011504919930542
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,pard_k5,32,4096,32768,,4,403.51888950775714,0.5630625560939182,36.11969375439873,2.8059846877199366,qwen8_math500_osl32k_pard_t10_offset0_n32_isl4096_osl32768_bs32_k5_20260617_qmath_osl32k_bsweep,MATH-500,3366100,403.51888950775714,36.11969375439873,2.8059846877199366
oci_qmath_bsweep_20260617,docs/qmath_vllm_standalone_batch_sweep_status_20260617.csv,Math,1.0,Qwen3-8B,suffix_k32,32,4096,32768,,4,1425.033516739248,1.9884645683712945,72.32441583469394,5.729321293201993,qwen8_math500_osl32k_suffix_t10_offset0_n32_isl4096_osl32768_bs32_k32_20260617_qmath_osl32k_bsweep,MATH-500,3366099,1425.033516739248,72.32441583469394,5.729321293201993
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,eagle3_k3,4,4096,32768,4.0,4,15.624454287999786,,46.47365056169514,2.3942095168508537,full_osl32k_qwen235b_eagle3_k3,SWE full,-1,15.624454287999786,46.47365056169514,2.3942095168508537
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,suffix_k32,4,4096,32768,4.0,4,27.97094462338716,,76.24354619809132,5.417373939091363,full_osl32k_qwen235b_suffix_k32,SWE full,-1,27.97094462338716,76.24354619809132,5.417373939091363
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,eagle3_k3,8,4096,32768,4.0,4,29.849107586033213,,54.28720406710319,2.6286161220130957,full_osl32k_qwen235b_eagle3_k3,SWE full,-1,29.849107586033213,54.28720406710319,2.6286161220130957
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,suffix_k32,8,4096,32768,4.0,4,63.64152749887743,,81.19485775849517,6.835766232407262,full_osl32k_qwen235b_suffix_k32,SWE full,-1,63.64152749887743,81.19485775849517,6.835766232407262
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,eagle3_k3,16,4096,32768,4.0,4,63.41951850729513,,57.29432975345327,2.7188298926035976,full_osl32k_qwen235b_eagle3_k3,SWE full,-1,63.41951850729513,57.29432975345327,2.7188298926035976
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,suffix_k32,16,4096,32768,4.0,4,110.07211626064353,,81.08209516593588,6.866966580976864,full_osl32k_qwen235b_suffix_k32,SWE full,-1,110.07211626064353,81.08209516593588,6.866966580976864
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,eagle3_k3,32,4096,32768,4.0,4,126.83143557619856,,56.89055240061951,2.7067165720185855,full_osl32k_qwen235b_eagle3_k3,SWE full,-1,126.83143557619856,56.89055240061951,2.7067165720185855
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,suffix_k32,32,4096,32768,4.0,4,223.1537434699867,,78.92476127742981,6.456228240441199,full_osl32k_qwen235b_suffix_k32,SWE full,-1,223.1537434699867,78.92476127742981,6.456228240441199
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,eagle3_k3,4,4096,32768,4.0,4,18.653783441530067,,55.276358129850465,2.658290743895514,verified_osl32k_qwen235b_eagle3_k3,SWE verified,-1,18.653783441530067,55.276358129850465,2.658290743895514
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,suffix_k32,4,4096,32768,4.0,4,48.65576378814184,,86.20053731615135,7.620985135529001,verified_osl32k_qwen235b_suffix_k32,SWE verified,-1,48.65576378814184,86.20053731615135,7.620985135529001
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,eagle3_k3,8,4096,32768,4.0,4,36.45700617192063,,62.34210363038471,2.8702631089115416,verified_osl32k_qwen235b_eagle3_k3,SWE verified,-1,36.45700617192063,62.34210363038471,2.8702631089115416
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,suffix_k32,8,4096,32768,4.0,4,67.05400838149801,,80.05159133846824,6.347912621359224,verified_osl32k_qwen235b_suffix_k32,SWE verified,-1,67.05400838149801,80.05159133846824,6.347912621359224
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,eagle3_k3,16,4096,32768,4.0,4,60.35924688588145,,51.453845656252014,2.5436153696875605,verified_osl32k_qwen235b_eagle3_k3,SWE verified,-1,60.35924688588145,51.453845656252014,2.5436153696875605
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,suffix_k32,16,4096,32768,4.0,4,124.49863867784283,,79.92425881843756,6.519390271239632,verified_osl32k_qwen235b_suffix_k32,SWE verified,-1,124.49863867784283,79.92425881843756,6.519390271239632
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,eagle3_k3,32,4096,32768,4.0,4,122.58412498282196,,54.291535259029736,2.6287460577708917,verified_osl32k_qwen235b_eagle3_k3,SWE verified,-1,122.58412498282196,54.291535259029736,2.6287460577708917
lyris_qwen235b_swe_bsweep_20260612,docs/lyris_qwen235b_swebench_osl32k_batch_sweep_metrics_20260612.csv,SWE,,Qwen3-235B-A22B,suffix_k32,32,4096,32768,4.0,4,223.2523510073745,,82.9313421121639,7.314402798042488,verified_osl32k_qwen235b_suffix_k32,SWE verified,-1,223.2523510073745,82.9313421121639,7.314402798042488
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-30B-A3B,pard_k5,4,4096,32768,1.0,1,122.76553778892354,,44.03126526624328,3.201563263312164,full_osl32k_qwen30_pard_k5,SWE full,-1,122.76553778892354,44.03126526624328,3.201563263312164
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-30B-A3B,suffix_k32,4,4096,32768,1.0,1,595.6453779891758,,89.94262364336024,9.50206926595513,full_osl32k_qwen30_suffix_k32,SWE full,-1,595.6453779891758,89.94262364336024,9.50206926595513
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-30B-A3B,suffix_k32,8,4096,32768,1.0,1,1010.101698148133,,89.97058857364169,9.595376781331282,full_osl32k_qwen30_suffix_k32,SWE full,-1,1010.101698148133,89.97058857364169,9.595376781331282
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-30B-A3B,suffix_k32,16,4096,32768,1.0,1,1442.9871877535925,,89.61581051334655,9.21638836591417,full_osl32k_qwen30_suffix_k32,SWE full,-1,1442.9871877535925,89.61581051334655,9.21638836591417
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-30B-A3B,suffix_k32,32,4096,32768,1.0,1,2280.536470152565,,88.52804091029172,9.537912772869142,full_osl32k_qwen30_suffix_k32,SWE full,-1,2280.536470152565,88.52804091029172,9.537912772869142
lyris_swe_longosl_osl32k_20260612,docs/lyris_swebench_longosl_metrics_20260612.csv,SWE,,Qwen3-30B-A3B,suffix_k32,4,4096,32768,1.0,1,390.60788760655976,,87.13509945696198,8.849989864180012,verified_osl32k_qwen30_suffix_k32,SWE verified,-1,390.60788760655976,87.13509945696198,8.849989864180012
