job_id,temperature,model_group,batch_size,method,model,draft_model,specdec_method,num_speculative_tokens,prompt_count,isl,osl,max_model_len,max_num_batched_tokens,logs_dir,job_file,state,exit_code,elapsed,job_name,has_breakdown,output_tok_s_per_gpu,speedup_vs_baseline,acceptance_rate_pct,mean_acceptance_length,accepted_tokens_per_draft,latency_s,breakdown_json
3365953,0.0,qwen235b,16,baseline,Qwen/Qwen3-235B-A22B,,draft_model,0,16,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_baseline_t00_offset0_n16_isl4096_osl32768_bs16_k0_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen235b_baseline_t00_bs16_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,03:18:40,vllm-baseline-qwen235b_math500_osl32k_baseline_t00_bs16-k0,yes,23.52299106160737,1.0,,,,5572.080508669955,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_baseline_t00_offset0_n16_isl4096_osl32768_bs16_k0_20260617_qmath_osl32k_bsweep/breakdown.json
3365954,0.0,qwen235b,16,suffix,Qwen/Qwen3-235B-A22B,,suffix,32,16,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_suffix_t00_offset0_n16_isl4096_osl32768_bs16_k32_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen235b_suffix_t00_bs16_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,00:47:00,vllm-specdec-qwen235b_math500_osl32k_suffix_t00_bs16-k32,yes,121.45500821796541,5.163246795438189,80.44482479055941,6.783046237533998,5.783046237533998,1079.1815168689936,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_suffix_t00_offset0_n16_isl4096_osl32768_bs16_k32_20260617_qmath_osl32k_bsweep/breakdown.json
3365955,0.0,qwen235b,16,pard,Qwen/Qwen3-235B-A22B,amd/PARD-Qwen3-0.6B,draft_model,5,16,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_pard_t00_offset0_n16_isl4096_osl32768_bs16_k5_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen235b_pard_t00_bs16_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:15:57,vllm-specdec-qwen235b_math500_osl32k_pard_t00_bs16-k5,yes,59.30001600025247,2.5209385934358464,50.79573841770528,3.539786920885264,2.539786920885264,2210.319808336004,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_pard_t00_offset0_n16_isl4096_osl32768_bs16_k5_20260617_qmath_osl32k_bsweep/breakdown.json
3365956,0.0,qwen235b,16,pard2,Qwen/Qwen3-235B-A22B,amd/PARD2-Qwen3-8B,pard2,1,16,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_pard2_t00_offset0_n16_isl4096_osl32768_bs16_k1_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen235b_pard2_t00_bs16_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,02:58:34,vllm-specdec-qwen235b_math500_osl32k_pard2_t00_bs16-k1,yes,25.078928081965557,1.0661453731068105,5.102020359968085,1.051020203599681,0.05102020359968085,5226.379675064934,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_pard2_t00_offset0_n16_isl4096_osl32768_bs16_k1_20260617_qmath_osl32k_bsweep/breakdown.json
3365957,0.0,qwen235b,16,eagle3,Qwen/Qwen3-235B-A22B,nvidia/Qwen3-235B-A22B-Eagle3,eagle3,3,16,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_eagle3_t00_offset0_n16_isl4096_osl32768_bs16_k3_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen235b_eagle3_t00_bs16_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:14:16,vllm-specdec-qwen235b_math500_osl32k_eagle3_t00_bs16-k3,yes,65.43887049071405,2.7819111234335727,65.32533956576229,2.9597601869728685,1.9597601869728687,2002.9685570229922,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_eagle3_t00_offset0_n16_isl4096_osl32768_bs16_k3_20260617_qmath_osl32k_bsweep/breakdown.json
3365958,0.0,qwen235b,32,baseline,Qwen/Qwen3-235B-A22B,,draft_model,0,32,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_baseline_t00_offset0_n32_isl4096_osl32768_bs32_k0_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen235b_baseline_t00_bs32_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,02:29:22,vllm-baseline-qwen235b_math500_osl32k_baseline_t00_bs32-k0,yes,60.842495081365485,1.0,,,,4308.567550515989,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_baseline_t00_offset0_n32_isl4096_osl32768_bs32_k0_20260617_qmath_osl32k_bsweep/breakdown.json
3365960,0.0,qwen235b,32,suffix,Qwen/Qwen3-235B-A22B,,suffix,32,32,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_suffix_t00_offset0_n32_isl4096_osl32768_bs32_k32_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen235b_suffix_t00_bs32_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:03:29,vllm-specdec-qwen235b_math500_osl32k_suffix_t00_bs32-k32,yes,139.08885655856616,2.286047874475903,77.80479990423429,6.3957978525341685,5.3957978525341685,1884.7232372610597,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_suffix_t00_offset0_n32_isl4096_osl32768_bs32_k32_20260617_qmath_osl32k_bsweep/breakdown.json
3365963,0.0,qwen235b,32,pard,Qwen/Qwen3-235B-A22B,amd/PARD-Qwen3-0.6B,draft_model,5,32,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_pard_t00_offset0_n32_isl4096_osl32768_bs32_k5_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen235b_pard_t00_bs32_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:25:25,vllm-specdec-qwen235b_math500_osl32k_pard_t00_bs32-k5,yes,105.63504709780238,1.7362050480759412,51.41696379010315,3.5708481895051576,2.5708481895051576,2481.6006354150013,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_pard_t00_offset0_n32_isl4096_osl32768_bs32_k5_20260617_qmath_osl32k_bsweep/breakdown.json
3365964,0.0,qwen235b,32,pard2,Qwen/Qwen3-235B-A22B,amd/PARD2-Qwen3-8B,pard2,1,32,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_pard2_t00_offset0_n32_isl4096_osl32768_bs32_k1_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen235b_pard2_t00_bs32_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,03:07:28,vllm-specdec-qwen235b_math500_osl32k_pard2_t00_bs32-k1,yes,49.01436357081575,0.805594239770545,5.565064010921524,1.0556506401092152,0.055650640109215235,5348.309779055999,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_pard2_t00_offset0_n32_isl4096_osl32768_bs32_k1_20260617_qmath_osl32k_bsweep/breakdown.json
3365965,0.0,qwen235b,32,eagle3,Qwen/Qwen3-235B-A22B,nvidia/Qwen3-235B-A22B-Eagle3,eagle3,3,32,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_eagle3_t00_offset0_n32_isl4096_osl32768_bs32_k3_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen235b_eagle3_t00_bs32_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:24:39,vllm-specdec-qwen235b_math500_osl32k_eagle3_t00_bs32-k3,yes,109.56184058858584,1.8007453580275976,59.11474588883364,2.773442376665009,1.7734423766650091,2392.657868759008,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen235b_math500_osl32k_eagle3_t00_offset0_n32_isl4096_osl32768_bs32_k3_20260617_qmath_osl32k_bsweep/breakdown.json
3365967,0.0,qwen30ba3b,4,baseline,Qwen/Qwen3-30B-A3B,,draft_model,0,4,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_baseline_t00_offset0_n4_isl4096_osl32768_bs4_k0_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_baseline_t00_bs4_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:06:49,vllm-baseline-qwen30ba3b_math500_osl32k_baseline_t00_bs4-k0,yes,70.51966400829444,1.0,,,,1858.658883919008,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_baseline_t00_offset0_n4_isl4096_osl32768_bs4_k0_20260617_qmath_osl32k_bsweep/breakdown.json
3365968,0.0,qwen30ba3b,4,suffix,Qwen/Qwen3-30B-A3B,,suffix,32,4,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_suffix_t00_offset0_n4_isl4096_osl32768_bs4_k32_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_suffix_t00_bs4_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,00:11:54,vllm-specdec-qwen30ba3b_math500_osl32k_suffix_t00_bs4-k32,yes,483.1865432507697,6.851798715234064,91.727505377357,9.315399943068602,8.315399943068602,271.26583269098774,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_suffix_t00_offset0_n4_isl4096_osl32768_bs4_k32_20260617_qmath_osl32k_bsweep/breakdown.json
3365969,0.0,qwen30ba3b,4,pard,Qwen/Qwen3-30B-A3B,amd/PARD-Qwen3-0.6B,draft_model,5,4,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_pard_t00_offset0_n4_isl4096_osl32768_bs4_k5_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_pard_t00_bs4_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,00:46:27,vllm-specdec-qwen30ba3b_math500_osl32k_pard_t00_bs4-k5,yes,97.27031320957944,1.379336027439646,42.36077741037657,3.1180388705188284,2.1180388705188284,1347.502600486041,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_pard_t00_offset0_n4_isl4096_osl32768_bs4_k5_20260617_qmath_osl32k_bsweep/breakdown.json
3365971,0.0,qwen30ba3b,4,eagle3,Qwen/Qwen3-30B-A3B,RedHatAI/Qwen3-30B-A3B-Thinking-2507-speculator.eagle3,eagle3,3,4,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n4_isl4096_osl32768_bs4_k3_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_eagle3_t00_bs4_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:03:37,vllm-specdec-qwen30ba3b_math500_osl32k_eagle3_t00_bs4-k3,yes,74.00081897559397,1.0493643158437351,8.651015590214714,1.2595304677064414,0.2595304677064414,1771.223640690092,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n4_isl4096_osl32768_bs4_k3_20260617_qmath_osl32k_bsweep/breakdown.json
3365974,0.0,qwen30ba3b,8,baseline,Qwen/Qwen3-30B-A3B,,draft_model,0,8,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_baseline_t00_offset0_n8_isl4096_osl32768_bs8_k0_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_baseline_t00_bs8_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:10:13,vllm-baseline-qwen30ba3b_math500_osl32k_baseline_t00_bs8-k0,yes,123.57770088666382,1.0,,,,2121.288858095999,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_baseline_t00_offset0_n8_isl4096_osl32768_bs8_k0_20260617_qmath_osl32k_bsweep/breakdown.json
3365977,0.0,qwen30ba3b,8,suffix,Qwen/Qwen3-30B-A3B,,suffix,32,8,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_suffix_t00_offset0_n8_isl4096_osl32768_bs8_k32_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_suffix_t00_bs8_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,00:16:37,vllm-specdec-qwen30ba3b_math500_osl32k_suffix_t00_bs8-k32,yes,637.5968273875981,5.159481223658255,85.47462977353257,8.193278888575989,7.193278888575988,411.1438274780521,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_suffix_t00_offset0_n8_isl4096_osl32768_bs8_k32_20260617_qmath_osl32k_bsweep/breakdown.json
3365978,0.0,qwen30ba3b,8,pard,Qwen/Qwen3-30B-A3B,amd/PARD-Qwen3-0.6B,draft_model,5,8,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_pard_t00_offset0_n8_isl4096_osl32768_bs8_k5_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_pard_t00_bs8_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,00:44:06,vllm-specdec-qwen30ba3b_math500_osl32k_pard_t00_bs8-k5,yes,187.6232773074077,1.5182615954271692,44.61443659802073,3.2307218299010363,2.2307218299010363,1397.1827150769532,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_pard_t00_offset0_n8_isl4096_osl32768_bs8_k5_20260617_qmath_osl32k_bsweep/breakdown.json
3365979,0.0,qwen30ba3b,8,eagle3,Qwen/Qwen3-30B-A3B,RedHatAI/Qwen3-30B-A3B-Thinking-2507-speculator.eagle3,eagle3,3,8,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n8_isl4096_osl32768_bs8_k3_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_eagle3_t00_bs8_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:02:24,vllm-specdec-qwen30ba3b_math500_osl32k_eagle3_t00_bs8-k3,yes,138.85550855849635,1.1236291625610044,9.065177342475014,1.2719553202742504,0.27195532027425046,1887.8905325499945,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n8_isl4096_osl32768_bs8_k3_20260617_qmath_osl32k_bsweep/breakdown.json
3365980,0.0,qwen30ba3b,16,baseline,Qwen/Qwen3-30B-A3B,,draft_model,0,16,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_baseline_t00_offset0_n16_isl4096_osl32768_bs16_k0_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_baseline_t00_bs16_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:02:57,vllm-baseline-qwen30ba3b_math500_osl32k_baseline_t00_bs16-k0,yes,276.78294939393896,1.0,,,,1894.220728365,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_baseline_t00_offset0_n16_isl4096_osl32768_bs16_k0_20260617_qmath_osl32k_bsweep/breakdown.json
3365981,0.0,qwen30ba3b,16,suffix,Qwen/Qwen3-30B-A3B,,suffix,32,16,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_suffix_t00_offset0_n16_isl4096_osl32768_bs16_k32_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_suffix_t00_bs16_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,00:17:51,vllm-specdec-qwen30ba3b_math500_osl32k_suffix_t00_bs16-k32,yes,1139.9211557464798,4.11846596129755,84.58274346723293,8.04872653537743,7.048726535377431,459.9335641390644,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_suffix_t00_offset0_n16_isl4096_osl32768_bs16_k32_20260617_qmath_osl32k_bsweep/breakdown.json
3365982,0.0,qwen30ba3b,16,pard,Qwen/Qwen3-30B-A3B,amd/PARD-Qwen3-0.6B,draft_model,5,16,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_pard_t00_offset0_n16_isl4096_osl32768_bs16_k5_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_pard_t00_bs16_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,00:46:32,vllm-specdec-qwen30ba3b_math500_osl32k_pard_t00_bs16-k5,yes,368.60823921682424,1.3317591998493823,46.97354470319227,3.348677235159613,2.348677235159613,1422.3447666659486,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_pard_t00_offset0_n16_isl4096_osl32768_bs16_k5_20260617_qmath_osl32k_bsweep/breakdown.json
3365983,0.0,qwen30ba3b,16,eagle3,Qwen/Qwen3-30B-A3B,RedHatAI/Qwen3-30B-A3B-Thinking-2507-speculator.eagle3,eagle3,3,16,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n16_isl4096_osl32768_bs16_k3_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_eagle3_t00_bs16_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:11:32,vllm-specdec-qwen30ba3b_math500_osl32k_eagle3_t00_bs16-k3,yes,253.7347200740099,0.9167281461145028,9.525187572245358,1.2857556271673607,0.2857556271673607,2066.284030215,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_eagle3_t00_offset0_n16_isl4096_osl32768_bs16_k3_20260617_qmath_osl32k_bsweep/breakdown.json
3365984,0.0,qwen30ba3b,32,baseline,Qwen/Qwen3-30B-A3B,,draft_model,0,32,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_baseline_t00_offset0_n32_isl4096_osl32768_bs32_k0_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_baseline_t00_bs32_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,01:12:36,vllm-baseline-qwen30ba3b_math500_osl32k_baseline_t00_bs32-k0,yes,507.06701709355434,1.0,,,,2067.923892999999,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_baseline_t00_offset0_n32_isl4096_osl32768_bs32_k0_20260617_qmath_osl32k_bsweep/breakdown.json
3365985,0.0,qwen30ba3b,32,suffix,Qwen/Qwen3-30B-A3B,,suffix,32,32,4096,32768,40960,131072,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_suffix_t00_offset0_n32_isl4096_osl32768_bs32_k32_20260617_qmath_osl32k_bsweep,/Users/sna/Nemo-RL_Qwen3_Roadmap/tmp/oci_qmath_qwen30ba3b_suffix_t00_bs32_20260617_qmath_osl32k_bsweep.job.txt,COMPLETED,0:0,00:26:58,vllm-specdec-qwen30ba3b_math500_osl32k_suffix_t00_bs32-k32,yes,1591.2031067866956,3.1380528670692796,82.01356680238281,7.5328954460198485,6.5328954460198485,658.9831276269397,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_osl32k_bsweep_20260617/qwen30ba3b_math500_osl32k_suffix_t00_offset0_n32_isl4096_osl32768_bs32_k32_20260617_qmath_osl32k_bsweep/breakdown.json
