domain,model,temperature,top_p,batch_size,isl,osl,method,job_id,state,tok_s_gpu,baseline_tok_s_gpu,speedup,acceptance_pct,mean_accept_len,basis,source,source_label,source_priority,logs_dir,valid_result
Math,Qwen3-32B,0.0,1.0,1,4096.0,32768.0,eagle3_k8,3460244,COMPLETED,29.9202,6.544053992206331,4.572119978782814,87.7539,7.0203,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t00_offset0_n1_isl4096_osl32768_bs1_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8,True
Math,Qwen3-32B,0.0,1.0,2,4096.0,32768.0,eagle3_k8,3460245,COMPLETED,50.4235,15.301252337778818,3.295383860542205,49.2509,3.9401,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t00_offset0_n2_isl4096_osl32768_bs2_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8,True
Math,Qwen3-32B,0.0,1.0,4,4096.0,32768.0,eagle3_k8,3460247,COMPLETED,99.2461,32.20199981404923,3.08198560875404,64.1323,5.1306,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t00_offset0_n4_isl4096_osl32768_bs4_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8,True
Math,Qwen3-32B,0.0,1.0,8,4096.0,32768.0,eagle3_k8,3460248,COMPLETED,194.7035,62.39320631259151,3.1205881458396387,59.0164,4.7213,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t00_offset0_n8_isl4096_osl32768_bs8_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8,True
Math,Qwen3-32B,0.0,1.0,16,4096.0,32768.0,eagle3_k8,3460249,COMPLETED,241.8427,123.60896347553636,1.9565142623970266,50.7759,4.0621,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t00_offset0_n16_isl4096_osl32768_bs16_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8,True
Math,Qwen3-32B,0.0,1.0,32,4096.0,32768.0,eagle3_k8,3460250,COMPLETED,382.639,142.83327671519808,2.6789205484864826,52.5138,4.2011,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_eagle3_t00_offset0_n32_isl4096_osl32768_bs32_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_eagle3_k8,True
Math,Qwen3-32B,0.0,1.0,1,4096.0,32768.0,pard2_k16,3463104,FAILED,,6.544053992206331,,,,live log,docs/oci_qmath_pard_pard2_k16_focus_live_log_metrics_20260620.csv,"OCI Math Qwen32 PARD/PARD-2 K16 retry, refreshed 2026-06-21",30,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard_pard2_k16_focus_20260620/qwen32_math500_osl32k_pard2_t00_offset0_n1_isl4096_osl32768_bs1_k16_20260620_qmath_pard_pard2_k16_focus,False
Math,Qwen3-32B,0.0,1.0,2,4096.0,32768.0,pard2_k16,3463105,FAILED,,15.301252337778818,,,,live log,docs/oci_qmath_pard_pard2_k16_focus_live_log_metrics_20260620.csv,"OCI Math Qwen32 PARD/PARD-2 K16 retry, refreshed 2026-06-21",30,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard_pard2_k16_focus_20260620/qwen32_math500_osl32k_pard2_t00_offset0_n2_isl4096_osl32768_bs2_k16_20260620_qmath_pard_pard2_k16_focus,False
Math,Qwen3-32B,0.0,1.0,4,4096.0,32768.0,pard2_k16,3463106,FAILED,,32.20199981404923,,,,live log,docs/oci_qmath_pard_pard2_k16_focus_live_log_metrics_20260620.csv,"OCI Math Qwen32 PARD/PARD-2 K16 retry, refreshed 2026-06-21",30,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard_pard2_k16_focus_20260620/qwen32_math500_osl32k_pard2_t00_offset0_n4_isl4096_osl32768_bs4_k16_20260620_qmath_pard_pard2_k16_focus,False
Math,Qwen3-32B,0.0,1.0,8,4096.0,32768.0,pard2_k16,3463108,FAILED,,62.39320631259151,,,,live log,docs/oci_qmath_pard_pard2_k16_focus_live_log_metrics_20260620.csv,"OCI Math Qwen32 PARD/PARD-2 K16 retry, refreshed 2026-06-21",30,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard_pard2_k16_focus_20260620/qwen32_math500_osl32k_pard2_t00_offset0_n8_isl4096_osl32768_bs8_k16_20260620_qmath_pard_pard2_k16_focus,False
Math,Qwen3-32B,0.0,1.0,16,4096.0,32768.0,pard2_k16,3463110,FAILED,,123.60896347553636,,,,live log,docs/oci_qmath_pard_pard2_k16_focus_live_log_metrics_20260620.csv,"OCI Math Qwen32 PARD/PARD-2 K16 retry, refreshed 2026-06-21",30,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard_pard2_k16_focus_20260620/qwen32_math500_osl32k_pard2_t00_offset0_n16_isl4096_osl32768_bs16_k16_20260620_qmath_pard_pard2_k16_focus,False
Math,Qwen3-32B,0.0,1.0,32,4096.0,32768.0,pard2_k16,3463111,FAILED,,142.83327671519808,,,,live log,docs/oci_qmath_pard_pard2_k16_focus_live_log_metrics_20260620.csv,"OCI Math Qwen32 PARD/PARD-2 K16 retry, refreshed 2026-06-21",30,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard_pard2_k16_focus_20260620/qwen32_math500_osl32k_pard2_t00_offset0_n32_isl4096_osl32768_bs32_k16_20260620_qmath_pard_pard2_k16_focus,False
Math,Qwen3-32B,0.0,1.0,1,4096.0,32768.0,pard_k16,3460320,COMPLETED,21.6483,6.544053992206331,3.3080870093342956,22.1157,3.5385,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_pard_t00_offset0_n1_isl4096_osl32768_bs1_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_pard_k16,True
Math,Qwen3-32B,0.0,1.0,2,4096.0,32768.0,pard_k16,3460321,COMPLETED,64.4241,15.301252337778818,4.210380861502217,51.3757,8.2201,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_pard_t00_offset0_n2_isl4096_osl32768_bs2_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_pard_k16,True
Math,Qwen3-32B,0.0,1.0,4,4096.0,32768.0,pard_k16,3460322,COMPLETED,43.6794,32.20199981404923,1.356418863804333,15.1259,2.4201,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_pard_t00_offset0_n4_isl4096_osl32768_bs4_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_pard_k16,True
Math,Qwen3-32B,0.0,1.0,8,4096.0,32768.0,pard_k16,3460325,COMPLETED,101.5217,62.39320631259151,1.627127471080325,34.1102,5.4576,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_pard_t00_offset0_n8_isl4096_osl32768_bs8_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_pard_k16,True
Math,Qwen3-32B,0.0,1.0,16,4096.0,32768.0,pard_k16,3460327,COMPLETED,130.2311,123.60896347553636,1.0535732712116321,20.9066,3.3451,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_pard_t00_offset0_n16_isl4096_osl32768_bs16_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_pard_k16,True
Math,Qwen3-32B,0.0,1.0,32,4096.0,32768.0,pard_k16,3460344,COMPLETED,198.2569,142.83327671519808,1.3880301884785131,22.6118,3.6179,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen32_math500_osl32k_pard_t00_offset0_n32_isl4096_osl32768_bs32_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen32_pard_k16,True
Math,Qwen3-8B,0.0,1.0,1,4096.0,32768.0,eagle3_k8,3460257,COMPLETED,90.9135,,,37.7438,3.0195,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_eagle3_t00_offset0_n1_isl4096_osl32768_bs1_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_eagle3_k8,True
Math,Qwen3-8B,0.0,1.0,2,4096.0,32768.0,eagle3_k8,3460258,COMPLETED,156.7744,,,36.6112,2.9289,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_eagle3_t00_offset0_n2_isl4096_osl32768_bs2_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_eagle3_k8,True
Math,Qwen3-8B,0.0,1.0,4,4096.0,32768.0,eagle3_k8,3460259,COMPLETED,193.2427,,,32.7122,2.617,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_eagle3_t00_offset0_n4_isl4096_osl32768_bs4_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_eagle3_k8,True
Math,Qwen3-8B,0.0,1.0,8,4096.0,32768.0,eagle3_k8,3460260,COMPLETED,468.6981,,,35.7338,2.8587,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_eagle3_t00_offset0_n8_isl4096_osl32768_bs8_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_eagle3_k8,True
Math,Qwen3-8B,0.0,1.0,16,4096.0,32768.0,eagle3_k8,3460261,COMPLETED,745.7822,,,36.035,2.8828,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_eagle3_t00_offset0_n16_isl4096_osl32768_bs16_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_eagle3_k8,True
Math,Qwen3-8B,0.0,1.0,32,4096.0,32768.0,eagle3_k8,3460265,COMPLETED,1105.7518,,,33.7542,2.7003,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_eagle3_t00_offset0_n32_isl4096_osl32768_bs32_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_eagle3_k8,True
Math,Qwen3-8B,0.0,1.0,1,4096.0,32768.0,pard2_k1,3457985,COMPLETED,15.1104,,,0.1436,0.0014,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_retry_repo_offline_20260620/qwen8_math500_osl32k_pard2_t00_offset0_n1_isl4096_osl32768_bs1_k1_repooffline_20260620,True
Math,Qwen3-8B,0.0,1.0,2,4096.0,32768.0,pard2_k1,3457986,COMPLETED,31.3007,,,0.2447,0.0024,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_retry_repo_offline_20260620/qwen8_math500_osl32k_pard2_t00_offset0_n2_isl4096_osl32768_bs2_k1_repooffline_20260620,True
Math,Qwen3-8B,0.0,1.0,4,4096.0,32768.0,pard2_k1,3457987,COMPLETED,61.5194,,,1.2046,0.012,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_retry_repo_offline_20260620/qwen8_math500_osl32k_pard2_t00_offset0_n4_isl4096_osl32768_bs4_k1_repooffline_20260620,True
Math,Qwen3-8B,0.0,1.0,8,4096.0,32768.0,pard2_k1,3457988,COMPLETED,120.4206,,,1.2444,0.0124,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_retry_repo_offline_20260620/qwen8_math500_osl32k_pard2_t00_offset0_n8_isl4096_osl32768_bs8_k1_repooffline_20260620,True
Math,Qwen3-8B,0.0,1.0,16,4096.0,32768.0,pard2_k1,3457989,COMPLETED,223.8377,,,0.6041,0.006,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_retry_repo_offline_20260620/qwen8_math500_osl32k_pard2_t00_offset0_n16_isl4096_osl32768_bs16_k1_repooffline_20260620,True
Math,Qwen3-8B,0.0,1.0,32,4096.0,32768.0,pard2_k1,3457990,COMPLETED,255.4516,,,1.116,0.0112,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_retry_repo_offline_20260620/qwen8_math500_osl32k_pard2_t00_offset0_n32_isl4096_osl32768_bs32_k1_repooffline_20260620,True
Math,Qwen3-8B,0.0,1.0,1,4096.0,32768.0,pard2_k11,3457568,COMPLETED,15.3978,,,0.0108,0.0012,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t00_offset0_n1_isl4096_osl32768_bs1_k11_20260620_qmath_pard2_ksweep_qwen8_k11,True
