job_id,label,model,mode,method,nodes_x_gpus,temperature,top_p,isl,max_osl,osl_group,completed_last_step,slurm_state,metric_state,e2e_step_time_s,e2e_step_time_speedup,e2e_step_time_reduction_pct,e2e_throughput_tok_s_gpu,e2e_throughput_speedup,generation_time_s,generation_time_speedup,generation_throughput_tok_s_gpu,generation_throughput_speedup,acceptance_pct,mean_accept_len,notes,source_log
2152313,qwen235b_sync_baseline_deepep_smoke,Qwen3-235B-A22B,sync,baseline deepep smoke,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/3,CANCELLED by 2001147693,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step; 3-step qwen235B baseline gate using flex+deepep dispatcher after GB200/GB300 DeepEP validation patch; not used as matched 20-step baseline,
2152337,qwen235b_sync_baseline_alltoall_smoke,Qwen3-235B-A22B,sync,baseline alltoall smoke,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/3,CANCELLED by 2001147693,waiting metrics,,,,,,,,,,,,"waiting for first parsed NeMo-RL step; qwen235B 3-step alltoall smoke with EP=16, recipe OSL=8192, fuse_loss=true, no flex backend override",
2152408,qwen235b_sync_baseline_alltoall_flexnull_smoke,Qwen3-235B-A22B,sync,baseline alltoall flex-null smoke,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/3,FAILED,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step,
2152435,qwen235b_sync_baseline_alltoall_flexnone_smoke,Qwen3-235B-A22B,sync,baseline alltoall flex-none smoke,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/3,FAILED,waiting metrics,,,,,,,,,,,,"waiting for first parsed NeMo-RL step; qwen235B alltoall flex-none smoke; generation/reward/logprob passed and GPUs remain busy in first policy-training step, but no completed step metric yet",
2152508,qwen235b_sync_baseline_alltoall_flexnone_smoke_retry5h,Qwen3-235B-A22B,sync,baseline alltoall flex-none smoke retry5h,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/3,CANCELLED by 2001147693,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step; 5h afternotok fallback for 2152435; starts only if the current 2h smoke fails or times out,
2152156,qwen235b_async_baseline,Qwen3-235B-A22B,async-1off,baseline,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,CANCELLED by 2001147693,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step; cancelled/pending alltoall qwen235B run superseded by deepep baseline gate,
2154477,qwen235b_async_baseline,Qwen3-235B-A22B,async-1off,baseline,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,PENDING,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step,
2154871,qwen235b_async_baseline,Qwen3-235B-A22B,async-1off,baseline,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,PENDING,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step,
2152157,qwen235b_async_eagle3,Qwen3-235B-A22B,async-1off,Eagle-3,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,CANCELLED by 2001147693,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step; cancelled/pending alltoall qwen235B run superseded by deepep baseline gate,
2154480,qwen235b_async_eagle3,Qwen3-235B-A22B,async-1off,Eagle-3,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,PENDING,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step,
2154874,qwen235b_async_eagle3,Qwen3-235B-A22B,async-1off,Eagle-3,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,PENDING,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step,
2152158,qwen235b_async_suffix,Qwen3-235B-A22B,async-1off,Suffix,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,CANCELLED by 2001147693,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step; cancelled/pending alltoall qwen235B run superseded by deepep baseline gate,
2154481,qwen235b_async_suffix,Qwen3-235B-A22B,async-1off,Suffix,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,PENDING,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step,
2154875,qwen235b_async_suffix,Qwen3-235B-A22B,async-1off,Suffix,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,PENDING,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step,
2152159,qwen235b_async_pard,Qwen3-235B-A22B,async-1off,PARD,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,CANCELLED by 2001147693,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step; cancelled/pending alltoall qwen235B run superseded by deepep baseline gate,
2154478,qwen235b_async_pard,Qwen3-235B-A22B,async-1off,PARD,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,PENDING,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step,
2154872,qwen235b_async_pard,Qwen3-235B-A22B,async-1off,PARD,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,PENDING,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step,
2152221,qwen235b_async_pard2,Qwen3-235B-A22B,async-1off,PARD-2,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,CANCELLED by 2001147693,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step; PARD-2 retry using shared patched vLLM source site cache with alltoall dispatcher and fuse_loss=false; recipe OSL unchanged; cancelled/pending alltoall qwen235B run superseded by deepep baseline gate,
2154479,qwen235b_async_pard2,Qwen3-235B-A22B,async-1off,PARD-2,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,PENDING,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step,
2154873,qwen235b_async_pard2,Qwen3-235B-A22B,async-1off,PARD-2,32x4,1.0,1.0,performance recipe default,8192,"Current recipe-default OSL reruns (Qwen30/32=4096, Qwen235B=8192)",0/20,PENDING,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step,
2153069,qwen235b_sync_baseline_osl1024_repro,Qwen3-235B-A22B,sync,baseline_osl1024_repro,32x4,1.0,1.0,performance recipe default,1024,Historical OSL=1024 short/debug runs,0/3,FAILED,waiting metrics,,,,,,,,,,,,"waiting for first parsed NeMo-RL step; OSL=1024 repro canary after 2152682 stuck; no SHARP, segment=16, alltoall, fuse_loss=false; failed before Step 1 because CUDA_DEVICE_MAX_CONNECTIONS was exported as an empty string",
2153775,qwen235b_sync_baseline_osl1024_repro,Qwen3-235B-A22B,sync,baseline_osl1024_repro,32x4,1.0,1.0,performance recipe default,1024,Historical OSL=1024 short/debug runs,0/3,PENDING,waiting metrics,,,,,,,,,,,,"waiting for first parsed NeMo-RL step; corrected OSL=1024 repro canary with CUDA_DEVICE_MAX_CONNECTIONS=1; no SHARP, segment=16, alltoall, flex backend none, fuse_loss=false",
2153816,qwen235b_sync_baseline_osl1024_repro,Qwen3-235B-A22B,sync,baseline_osl1024_repro,32x4,1.0,1.0,performance recipe default,1024,Historical OSL=1024 short/debug runs,0/1,PENDING,waiting metrics,,,,,,,,,,,,"waiting for first parsed NeMo-RL step; shorter corrected OSL=1024 Step-1 canary with CUDA_DEVICE_MAX_CONNECTIONS=1; no SHARP, segment=16, alltoall, flex backend none, fuse_loss=false",
2153824,qwen235b_sync_baseline_osl1024_repro,Qwen3-235B-A22B,sync,baseline_osl1024_repro,32x4,1.0,1.0,performance recipe default,1024,Historical OSL=1024 short/debug runs,0/1,PENDING,waiting metrics,,,,,,,,,,,,"waiting for first parsed NeMo-RL step; gb200-backfill corrected OSL=1024 Step-1 canary with CUDA_DEVICE_MAX_CONNECTIONS=1; no SHARP, segment=16, alltoall, flex backend none, fuse_loss=false",
2154865,qwen235b_sync_baseline_osl1024_fallback,Qwen3-235B-A22B,sync,baseline OSL1024 fallback,32x4,1.0,1.0,performance recipe default,1024,Historical OSL=1024 short/debug runs,0/3,PENDING,waiting metrics,,,,,,,,,,,,waiting for first parsed NeMo-RL step,
