model,dispatcher,scope,router_replay,status,failure,exit_code,mode,cluster,profile,phase,steps,step,repeat,run_group,job_id,e2e_step_time,e2e_tokens_per_sec_per_gpu,generation_time,generation_tokens_per_sec_per_gpu,policy_training_time,policy_training_tokens_per_sec_per_gpu,logprob_time,logprob_tokens_per_sec_per_gpu,graph_telemetry_status,capture_count,replay_count,cache_hits,cache_misses,cache_evictions,fallback_count,graph_calls,eligible_calls,graph_coverage,logical_tokens,padded_tokens,capacity_tokens,capacity_utilization,padding_utilization,reward,policy_loss,gen_kl_error,token_mult_prob_error,policy_kl_error,js_divergence_error,sampling_importance_ratio,num_masked_seqs_by_logprob_error,router_topk_parity,expert_count_parity,parameter_delta_parity,parameter_delta_max_abs_error,parameter_delta_max_rel_error,grad_norm,nan_inf_status,nemo_rl_commit,bridge_commit,mcore_commit,te_commit,te_version,container_sha256
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,10,1,nano-ep8-v2,5894286,88.26025877706707,29.933489167227126,26.25691001303494,100.61875135682152,5.500259313965216,480.3296261490968,3.3271324299275875,794.0584138568538,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,42271.0,42328.0,49152.0,0.8600056966145834,0.9986533736533737,0.0625,0.18951529592774818,0.003071395082770323,1.04718103306368,0.004574376025630045,0.0007688339694595925,0.9999459590762854,0.0,,,,,,0.8189812302589417,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,11,1,nano-ep8-v2,5894286,39.226073783123866,67.04724042841877,25.055147181963548,104.96845142834597,5.761824027867988,456.45267666620543,3.313415431883186,793.742907904921,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,42080.0,42136.0,49152.0,0.8561197916666666,0.99867097019176,0.125,-0.16962600688748353,0.002693894064577762,1.3120008809491992,0.27311451597779524,0.0007344057448790409,0.9993537762202322,0.0,,,,,,2.179975986480713,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,12,1,nano-ep8-v2,5894286,45.38469638186507,78.08937334691844,27.31599782803096,129.74310959869737,6.262659403029829,565.9037593973909,3.623588277027011,978.0533076753802,reported,1.0,1.0,0.0,1.0,0.0,0.0,416.0,416.0,1.0,56705.0,56768.0,65536.0,0.8652496337890625,0.9988902198421646,0.0,0.00012484290454040092,0.0028401207837305265,1.047368073835969,0.00303277409329894,0.0007168681513576303,0.9998972350731492,0.0,,,,,,0.0659739151597023,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,13,1,nano-ep8-v2,5894286,45.31303291791119,53.974537622116486,28.018649879842997,87.2900732365233,5.378890383988619,454.6941516563121,3.407916185911745,717.6672977201376,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,39132.0,39184.0,49152.0,0.796142578125,0.9986729277256022,0.0,0.00046930034233128026,0.011588578781015713,1.0941605709813302,0.018540215444318164,0.0029799766689393437,0.9996022667037323,0.0,,,,,,0.31311023235321045,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,14,1,nano-ep8-v2,5894286,46.640467597870156,73.14999560930212,28.22884889622219,120.86040109331513,6.486973004881293,525.9386770120269,3.610315596917644,945.0004877448464,reported,1.0,1.0,0.0,1.0,0.0,0.0,416.0,416.0,1.0,54588.0,54632.0,65536.0,0.83294677734375,0.9991946112168693,0.0,0.0003998104853053519,0.0038345420252881013,1.0547094400972128,0.005159776890650392,0.0009927597238856833,0.9998118337243795,0.0,,,,,,0.28600379824638367,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,15,1,nano-ep8-v2,5894286,43.7245911990758,60.33932914290495,25.611708634067327,103.01196760026613,5.599684176035225,471.1538038682779,3.4448786969296634,765.8651384013793,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,42213.0,42272.0,49152.0,0.85882568359375,0.9986042770628312,0.0625,0.08785067108692601,0.0026900149855464406,1.0459112864919007,0.002883806381305476,0.0006688592122827686,0.9996205803472549,0.0,,,,,,0.6669208407402039,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,16,1,nano-ep8-v2,5894286,45.910614741034806,59.25917166097781,27.6868786518462,98.26405620550459,5.897616161033511,461.30926898491674,3.3992531718686223,800.3596267895604,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,43530.0,43584.0,49152.0,0.8856201171875,0.9987610132158591,0.0,0.0003590972322502495,0.006332748186537174,1.079183209069015,0.020723613898780968,0.001693292634001864,1.0002394427410763,0.0,,,,,,0.26905789971351624,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,17,1,nano-ep8-v2,5894286,44.75000519794412,53.564239588292196,27.116693807998672,88.39573205244334,5.434585083974525,441.0640302731225,3.7005365260411054,647.743910411918,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,38352.0,38400.0,49152.0,0.7802734375,0.99875,0.125,-0.1254077853770923,0.0024641433071792562,1.0377051609102637,0.002749347251437939,0.0006290572472948952,0.9996505193412304,0.0,,,,,,1.395377516746521,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,18,1,nano-ep8-v2,5894286,45.01133751193993,53.90169753023708,27.296005957061425,88.884340947777,5.425081056077033,447.2168203426654,3.230497187934816,751.0260368160256,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,38819.0,38864.0,49152.0,0.7897745768229166,0.9988421160971593,0.3125,0.12382118075038306,0.0024933740182859765,1.0428887646121439,0.002561773309480486,0.0006199602893275369,1.0001636338420212,0.0,,,,,,1.1430552005767822,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,19,1,nano-ep8-v2,5894286,48.569950190139934,60.47077438832222,31.037301546894014,94.63008552990392,5.6857456469442695,516.5659321356534,3.3684834628365934,871.9242746487184,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,46993.0,47048.0,49152.0,0.9560750325520834,0.9988309811256589,0.1875,0.12559289615433045,0.01742585235115257,1.2024328345432878,0.1064580415841192,0.004712856798505527,0.999389809789136,0.0,,,,,,1.7959768772125244,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,"attn,mamba,moe_router,moe_preprocess",off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,20,1,nano-ep8-v2,5894286,79.23656136216596,30.15732206093655,19.194987456081435,124.48888051984264,5.844257905846462,408.8735539219678,3.18188950791955,750.9885224023363,reported,1.0,1.0,0.0,1.0,0.0,0.0,312.0,312.0,1.0,38233.0,38280.0,49152.0,0.7778523763020834,0.9987722048066876,0.25,0.16952269691682886,0.007674007320019882,1.0775990909605753,0.01377125347795527,0.0020406795805953948,1.0006607349059777,0.0,,,,,,2.140770196914673,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,1,1,nano-ep8-v2,5893771,252.05397323402576,12.973411837328538,26.151394113199785,125.04113493320358,123.54106809711084,26.468930942296694,98.18299067113549,33.305157824667255,not_applicable,,,,,,,,,,,,,,,0.0,0.0,0.0023360389368463075,1.0426984477089718,0.0036877094507872243,0.0006006333749155601,0.999797360622324,0.0,,,,,,0.0,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,2,1,nano-ep8-v2,5893771,49.37251147511415,71.74665404220882,27.404470313107595,129.26038925502263,3.0336645818315446,1167.6678170733576,3.337646277155727,1061.3205252591013,not_applicable,,,,,,,,,,,,,,,0.0,0.0,0.0019753851433961245,1.0396197603549808,0.002141638464308926,0.0004996745841481243,1.0002381453086855,0.0,,,,,,0.0,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,3,1,nano-ep8-v2,5893771,38.81918052188121,63.9825459118073,22.153936825925484,112.11325641650335,2.6360620288178325,942.219861614509,5.098130135098472,487.18842677248085,not_applicable,,,,,,,,,,,,,,,0.0,0.0,0.002012003169511445,1.037798159290105,0.002156964404093742,0.0005113548343160801,0.9997269469313323,0.0,,,,,,0.0,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,4,1,nano-ep8-v2,5893771,36.7970121789258,67.04008977698511,21.66748690092936,113.85145915995412,2.498830313095823,987.2118915284675,2.9503513139206916,836.1292393758339,not_applicable,,,,,,,,,,,,,,,0.0625,0.015527568379184231,0.0021028001797276374,1.0400400836515473,0.002465095288584962,0.0005338559846848057,1.000155338566401,0.0,,,,,,0.40916523337364197,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,5,1,nano-ep8-v2,5893771,42.84727800404653,63.628604359477045,28.593015582067892,95.34889708204848,2.5225902679376304,1080.7591445395233,2.893423576839268,942.2445167804232,not_applicable,,,,,,,,,,,,,,,0.125,0.28245326134492643,0.002426649777817147,1.0392133768182248,0.0022014614644376707,0.0005216669091510084,1.0006857733533252,0.0,,,,,,0.6254874467849731,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,6,1,nano-ep8-v2,5893771,38.78150589205325,67.45966769011116,23.60911158681847,110.81261954222283,2.7025642581284046,968.0389623045548,3.068178841145709,852.6841606870191,not_applicable,,,,,,,,,,,,,,,0.0,2.1850863959116396e-05,0.0019394394203118281,1.0387924388051033,0.001992877081647748,0.00048332612414014875,0.999624190852046,0.0,,,,,,0.018987230956554413,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,7,1,nano-ep8-v2,5893771,40.50289776199497,45.85474379916369,26.50631542201154,70.06820715857364,2.086753183044493,890.01900899959,2.800431706942618,663.2013183523264,not_applicable,,,,,,,,,,,,,,,0.0,2.4358204781305126e-05,0.0019057646023021846,1.0385609036493406,0.0021337624046813275,0.0004885168586494792,0.9997369126176636,0.0,,,,,,0.028722483664751053,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,8,1,nano-ep8-v2,5893771,45.83984947996214,66.26739691472714,29.627136608120054,102.53057999426937,3.0518710729666054,995.352499293878,3.17700885492377,956.147004529796,not_applicable,,,,,,,,,,,,,,,0.0,5.844187342063378e-05,0.0027707081353582907,1.0619641412049532,0.022962577386351768,0.0007143515913412557,0.9998695962131023,0.0,,,,,,0.09357398748397827,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,9,1,nano-ep8-v2,5893771,44.709791117114946,69.53174958605359,28.737486395053566,108.17751967809868,3.0619919111486524,1015.2704808530364,3.6848826371133327,843.6496643581941,not_applicable,,,,,,,,,,,,,,,0.0,4.6441653211104494e-05,0.0017942630261131853,1.037272973684594,0.002355256957343954,0.00045581337167277525,1.0002743375953287,0.0,,,,,,0.07633402943611145,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,10,1,nano-ep8-v2,5893771,79.07093507004902,30.915278766267466,17.610821595182642,138.80669830126956,2.3496720131952316,1040.3579675257804,2.9007233099546283,842.720845387434,not_applicable,,,,,,,,,,,,,,,0.0625,0.12801259677429044,0.002356351043090399,1.041470551630482,0.003208097925380571,0.0005986843625578331,1.0004736603004858,0.0,,,,,,0.47636327147483826,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,11,1,nano-ep8-v2,5893771,40.07036982290447,79.43837339331235,28.958103560842574,109.92173549321276,2.995305374963209,1062.7046666449153,3.1224679579026997,1019.4259934497591,not_applicable,,,,,,,,,,,,,,,0.0,4.4293198811828915e-05,0.002015900863625575,1.0393096804618835,0.0021724014331994113,0.000511719730184268,0.9997265012934804,0.0,,,,,,0.019021393731236458,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,12,1,nano-ep8-v2,5893771,44.02767796278931,42.5116105732827,29.298800259130076,63.88273524670164,2.334080534055829,801.8949957770527,2.6601516529917717,703.601803263729,not_applicable,,,,,,,,,,,,,,,0.0625,0.17803965586486825,0.0020735317064008996,1.0408169450529385,0.002875181065974175,0.0005380881676728677,1.0001657772518229,0.0,,,,,,0.551884651184082,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,13,1,nano-ep8-v2,5893771,34.132957444991916,70.66300961137155,19.299152777995914,124.97634107285737,2.6565419510006905,907.9237386375357,2.843336683930829,848.2771363768175,not_applicable,,,,,,,,,,,,,,,0.0,9.992581630058339e-05,0.00383007114942302,1.051052730763331,0.004489883995120181,0.0009704846597742289,0.9995832121931016,0.0,,,,,,0.09227092564105988,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,14,1,nano-ep8-v2,5893771,34.92214911989868,87.09193381993165,20.007994792889804,152.01111013287692,2.6804553780239075,1134.6719385577746,3.160984847927466,962.1803476831442,not_applicable,,,,,,,,,,,,,,,0.0625,0.006720201238465506,0.005033302790707239,1.0597913009114563,0.005708259303446539,0.0012665639446822752,0.9997944463975728,0.0,,,,,,1.5376479625701904,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,15,1,nano-ep8-v2,5893771,28.57186324498616,81.33220014651255,13.287007658975199,174.89359227021257,2.4733252960722893,939.5498860138939,3.0552487790118903,760.5968181587992,not_applicable,,,,,,,,,,,,,,,0.0,0.0003574645616524208,0.0031795903419151728,1.0499561495380476,0.0062580180065197055,0.0008359980510022069,0.999310402374249,0.0,,,,,,0.34345486760139465,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,16,1,nano-ep8-v2,5893771,43.94133976311423,64.07263672837233,29.604112269124016,95.10291929734358,2.3992287130095065,1173.4760778468744,2.984877477865666,943.2338582999982,not_applicable,,,,,,,,,,,,,,,0.0625,0.20391068796526213,0.004689432196641974,1.0550966869777767,0.009191288160195654,0.001259276012973487,1.0006948991431273,0.0,,,,,,1.4789836406707764,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,17,1,nano-ep8-v2,5893771,43.20655877888203,93.61859898865714,26.83314676489681,150.7440605248579,2.9588857060298324,1367.0475651549948,4.527743218932301,893.3672481881266,not_applicable,,,,,,,,,,,,,,,0.1875,-0.22290803380622037,0.013707231165426492,1.1096404088893905,0.03279796266815538,0.003520965855841496,1.0009433159139007,0.0,,,,,,1.603647232055664,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,18,1,nano-ep8-v2,5893771,42.7530709200073,70.22887328065384,27.48628525598906,109.23629628510012,2.7301663239486516,1099.749848081589,3.1919193901121616,940.6565871622762,not_applicable,,,,,,,,,,,,,,,0.0,0.0003182292941801279,0.004442733363248408,1.0661395234055817,0.016980186039290857,0.0012427079291228438,0.9999135131947696,0.0,,,,,,0.059799667447805405,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,19,1,nano-ep8-v2,5893771,39.401017835130915,54.36883658599228,16.66788476589136,128.52185685754836,5.2940854511689395,404.6378774500141,6.938726359046996,308.7292089573367,not_applicable,,,,,,,,,,,,,,,0.0,0.0004199731642984261,0.004211399149426143,1.0541830904548988,0.007412645058138878,0.0011662885390251176,0.9992543818661943,0.0,,,,,,0.05010616406798363,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,baseline,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,20,1,nano-ep8-v2,5893771,88.42652426403947,27.581514939085373,30.174852535827085,80.82682416108614,2.3634133408777416,1031.9555440497809,2.901172460988164,840.673049532973,not_applicable,,,,,,,,,,,,,,,0.0625,0.13270305762193857,0.0022620608551733312,1.0390779714216478,0.002429033262160374,0.0005655320605910674,1.0000334099167958,0.0,,,,,,0.27557826042175293,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
nano,hybridep,mamba,off,completed,,,nemorl,oci-hsg,direct-4n4g,performance,20,1,1,nano-ep8-v2,5893773,256.8382526420173,10.259861889314646,27.837160302966367,94.66213404386644,127.1473531810334,20.724969368792824,97.9302048169775,26.908194513886755,reported,0.0,0.0,0.0,1.0,0.0,0.0,0.0,138.0,0.0,42162.0,42200.0,49152.0,0.8577880859375,0.9990995260663507,0.0625,0.02207366726361215,0.0020489145172177814,1.0374184451065958,0.00249152117248741,0.0005263086263767036,0.999629563651979,0.0,,,,,,1.0917460918426514,clear,2bc7389cb4834c556f4418d12ad2e6e86da0f46a,0142aebf95c49d9137de52a9e7a4fc098a0a6a56,2812006062d10e04141180a4291b663ef2edff7e,04a76c84423d9a4eb2f2010ef6692e347326cc00,2.19.0.dev0+04a76c84,0f82ea5319d53ec37fca894a6efb5549c2990c1efa62415dff5578929a86ccc0
